"ISO_Ter1","month","mean_sst","r","p","tele"
"COD",5,26.8923419952393,0.00381333087827603,0.989238792345026,0
"COD",6,24.6304197947184,-0.230930898047099,0.40762479915521,0
"COD",7,22.8879358927409,-0.177703820321841,0.52633488401258,0
"COD",8,22.5246723175049,-0.330616089466013,0.228744184843967,0
"COD",9,23.6021767934163,-0.416386311293091,0.122623140915732,0
"COD",10,25.1373742421468,-0.209275965395864,0.45412522295491,0
"COD",11,26.52704149882,-0.478431521503734,0.0712252838033413,0
"COD",12,26.8762400309245,0.381095046471528,0.161067845307692,0
"COG",1,27.1842922210693,0.638924203112928,0.0103452824602182,1
"COG",2,28.0085918002658,0.318041313399919,0.248001349438026,0
"COG",3,28.3103469424778,0.228942801587839,0.411786352741671,0
"COG",4,27.7290384080675,-0.141598777065921,0.614695889077038,0
"COG",5,26.2234346177843,0.117635048269658,0.676291970370947,0
"COG",6,23.9767192840576,-0.0909936703986189,0.747064044198074,0
"COG",7,22.3951926761203,-0.152841391566008,0.586572010915698,0
"COG",8,22.1473233116998,-0.343725379355166,0.209694395167365,0
"COG",9,23.5428546481662,-0.570525971393856,0.0263540241549952,0
"COG",10,25.1362678103977,-0.327211379935159,0.233862908408833,0
"COG",11,26.2890116797553,-0.56186822790119,0.0292701607866454,0
"COG",12,26.4648763868544,0.380406916203213,0.161888447363578,0
"COK",1,28.12709738374,0.611494257036815,0.0154245988429913,1
"COK",2,28.2012760764666,0.363769447698666,0.182576881633025,0
"COK",3,28.4345217023577,0.302169468213735,0.273686527493571,0
"COK",4,28.4545031245451,0.377098125404203,0.165872902804463,0
"COK",5,28.025035410342,-0.092633616456622,0.742646546201936,0
"COK",6,27.433194835339,-0.203908546951696,0.466041574175894,0
"COK",7,26.8961383298317,-0.411802800902878,0.127219919482738,0
"COK",8,26.5884890048894,-0.555707103338806,0.0314891353389841,0
"COK",9,26.6300676112836,-0.403246759205555,0.136112937224234,0
"COK",10,26.9364945468942,-0.14809692695685,0.598376559985366,0
"COK",11,27.4156460748203,0.0858662490796463,0.76092234944667,0
"COK",12,27.85804920315,0.387905042145531,0.153095492367258,0
"COL",1,27.0281345618885,0.527985995420708,8.90019447945359e-08,1
"COL",2,26.7129910125934,0.450703807743895,8.28485556774488e-06,1
"COL",3,26.7246419578633,0.60524862455604,2.63417950749845e-10,1
"COL",4,27.2635369295796,0.466652948368093,3.55147480347172e-06,1
"COL",5,27.6870671151176,0.0672119538176506,0.529068984099786,0
"COL",6,27.8570340829341,-0.344335452058887,0.000889802359646534,0
"COL",7,27.9812038636081,-0.367687213259228,0.000363616685755296,0
"COL",8,28.3405735965339,-0.257501803265363,0.014277730489403,0
"COL",9,28.7559599947887,-0.225148830138478,0.0328782062255928,0
"COL",10,28.7496085801873,0.085272798104802,0.424222188600131,0
"COL",11,28.3610192451948,0.213167835796843,0.0436674850757749,1
"COL",12,27.6901435681331,0.384561652682334,0.00018237120066177,1
"COM",1,28.6388885498047,0.166593549831817,0.552906448957392,0
"COM",2,28.7609095157721,0.505020998303514,0.0548400676528723,1
"COM",3,29.2162670037685,0.68898772431672,0.00449805975310747,1
"COM",4,28.9564709785657,0.538874140902539,0.0381974052723599,1
"COM",5,27.9675289936555,0.0855931862091351,0.761662313367678,0
"COM",6,26.8365987044114,0.215938194848046,0.439547281470028,0
"COM",7,25.7126454769037,0.209679046367738,0.453236479265316,0
"COM",8,25.2935332176013,0.031185617832944,0.912148651180777,0
"COM",9,25.4947982396835,0.0274022235069321,0.922775297906676,0
"COM",10,26.3223006321834,0.105072221402456,0.709391673347708,0
"COM",11,27.4590448037172,0.105827235231726,0.707388061810051,0
"COM",12,28.5573466667762,0.191874379677293,0.493302681561821,0
"CPT",1,27.0790974522496,0.836827898028497,0.000100213755151889,1
"CPT",2,27.2586431967246,0.830646409151226,0.000125616200941546,1
"CPT",3,27.7507548736022,0.686383677167524,0.00471512683996074,1
"CPT",4,28.4207275218792,0.777472644296258,0.000646007345603871,1
"CPT",5,28.8429731180002,0.698041029474908,0.00380431393942829,1
"CPT",6,28.5057275789278,0.626185600150475,0.0125094485789174,1
"CPT",7,28.0536278561429,0.663755989642692,0.00697173638721338,1
"CPT",8,27.9926028414889,0.762405164111392,0.000950697155735435,1
"CPT",9,27.7479127419961,0.854020477086787,5.07665361572686e-05,1
"CPT",10,27.7997558250084,0.790722489089999,0.000448670321372748,1
"CPT",11,27.7277779519021,0.798745301532503,0.000355314479219845,1
"CPT",12,27.4087130881645,0.757513149551029,0.00107148293726953,1
"CPV",1,23.2554701809859,0.216977262477527,0.437295175707387,0
"CPV",2,22.3635951938914,0.314120039157636,0.254203980392218,0
"CPV",3,22.262741510192,0.202153379654701,0.469971068115137,0
"CPV",4,22.6462151484703,-0.0481130948680277,0.864795816439981,0
"CPV",5,23.3091088195345,-0.345891321922291,0.20664738858291,0
"CPV",6,23.8698726255502,-0.517336646886543,0.0482683800191417,0
"CPV",7,25.13135815331,0.106862283467783,0.704644206614459,0
"CPV",8,26.4327018149457,0.105056312153072,0.709433911450837,0
"CPV",9,27.1276307101273,0.0992827099249159,0.724813473697146,0
"CPV",10,27.180171788154,0.406535945881634,0.132645783531828,0
"CPV",11,26.2628601472769,0.217563693721841,0.436026710437624,0
"CPV",12,24.7665671922674,0.00749279534573535,0.978856967816853,0
"CRI",1,27.182643727903,0.898239107494479,1.66239346052795e-11,1
"CRI",2,27.7260381204111,0.807967546332394,6.72355113230146e-08,1
"CRI",3,28.1677410443624,0.654873140773147,8.61258712515488e-05,1
"CRI",4,28.3709200230351,0.364830628567262,0.0474485236439572,1
"CRI",5,27.9329609058521,0.417341757010793,0.0217571046836514,1
"CRI",6,27.3024964155974,0.457718757563344,0.0109799671641222,1
"CRI",7,26.8531576446251,0.525456952303337,0.00286532008373312,1
"CRI",8,26.6505873990942,0.483687323496484,0.00676904184169472,1
"CRI",9,26.5060061023853,0.418585524589198,0.021328178227127,1
"CRI",10,26.4695914904277,0.655085456235765,8.55164538063058e-05,1
"CRI",11,26.2332746682344,0.782139292327322,3.31217390340279e-07,1
"CRI",12,26.4059214125739,0.852370241783903,2.26558874824993e-09,1
"CUB",1,26.0246914386749,0.515547759563497,0.0491849411813142,1
"CUB",2,25.8087323347727,0.052114935728788,0.853657528747964,0
"CUB",3,26.007158211867,0.200084785590148,0.474622829737641,0
"CUB",4,26.65478789409,0.220282805964527,0.430169648956131,0
"CUB",5,27.6761727293332,0.0568424298024691,0.84053266024412,0
"CUB",6,28.6038640896479,-0.318375042838959,0.247477797876605,0
"CUB",7,29.214735408624,-0.0814164917122419,0.773004145298141,0
"CUB",8,29.6621889511744,-0.0183698614101363,0.948190984762181,0
"CUB",9,29.5617362896601,0.0979304552442074,0.728429965151073,0
"CUB",10,29.0122258345286,0.502623574417725,0.0561918346069247,1
"CUB",11,27.7110350251198,0.576713071000582,0.0244089877584173,1
"CUB",12,26.7751318415006,0.622076937199335,0.0132775348698869,1
"CUW",1,26.5095373789469,-0.151398934051922,0.590150891958282,0
"CUW",2,26.3548573811849,0.017980405401966,0.949288062245465,0
"CUW",3,26.3032513936361,0.699607899499408,0.00369341346360738,1
"CUW",4,26.5527094523112,0.50267104954392,0.0561648321902598,1
"CUW",5,27.1010072072347,-0.160418700033597,0.567919243563782,0
"CUW",6,27.3650502522786,-0.497741791077618,0.0590194102411712,0
"CUW",7,27.4368562062581,-0.610389384758012,0.0156633256010949,0
"CUW",8,28.0568725585937,-0.796502296427997,0.000379645442235045,0
"CUW",9,28.6018360137939,-0.500722742636448,0.0572807824359672,0
"CUW",10,28.6982407887777,-0.439818240898822,0.100899142815164,0
"CUW",11,28.3522621154785,-0.204464774887863,0.46479964021462,0
"CUW",12,27.4709102630615,-0.486083056598988,0.0661897021854049,0
"CXR",1,28.2153241035266,0.662365800063636,0.00713398235921983,1
"CXR",2,28.5506211060744,0.796309884071886,0.000381794422902674,1
"CXR",3,28.7805564440214,0.762236597558458,0.000954666856311703,1
"CXR",4,28.8044299199031,0.848337782840271,6.41407600705392e-05,1
"CXR",5,28.5045188708183,0.429497401308897,0.110106611276856,0
"CXR",6,27.8431682782295,0.315921615792919,0.251342598512667,0
"CXR",7,26.9387385343894,-0.184158170390792,0.511167446063863,0
"CXR",8,26.2955680162479,-0.291889673173791,0.291141843459342,0
"CXR",9,26.0898611851228,-0.355294399807899,0.193747924388819,0
"CXR",10,26.3217897512974,-0.107794096661278,0.70217690769313,0
"CXR",11,27.0328084456615,0.0225728565516785,0.936357238336182,0
"CXR",12,27.6392677600567,0.238844380401691,0.391280394037529,0
"CYM",1,26.8319882993345,0.516843789365569,0.0485196354152917,1
"CYM",2,26.5428219547978,0.224580208369609,0.420995419263357,0
"CYM",3,26.5971423961498,0.396396909929995,0.143529425046742,0
"CYM",4,27.1471811930339,0.548574140481845,0.0342135992093495,1
"CYM",5,27.9879026483606,0.0737171663540008,0.794022307539412,0
"CYM",6,28.4706688492386,-0.467447841606986,0.0789274749337197,0
"CYM",7,29.0191092455829,-0.0721317091908369,0.7983672659198,0
"CYM",8,29.4451970277009,-0.127854745703446,0.64976263327389,0
"CYM",9,29.5797122814037,-0.051635180394017,0.854991515068621,0
"CYM",10,29.2691731629548,0.352227482637039,0.197896645756047,0
"CYM",11,28.3052975689923,0.466288768212492,0.0797735726095424,1
"CYM",12,27.4818892161051,0.660462044077815,0.00736096636522892,1
"CYP",1,17.6433820936415,-0.106673421072427,0.705144619440333,0
"CYP",2,16.9436926576826,0.0822969670119673,0.770609582309782,0
"CYP",3,16.926687251197,0.314919502380625,0.252931773059413,0
"CYP",4,17.9381970087687,0.420552598085316,0.11854483374683,0
"CYP",5,20.7165184020996,-0.126548186282795,0.653133429607591,0
"CYP",6,24.1915205107795,-0.369688886488212,0.175028609278515,0
"CYP",7,27.1828744676378,0.0232339240498009,0.934497034641324,0
"CYP",8,28.370082060496,-0.177826859808346,0.526043870852677,0
"CYP",9,27.2792458852132,-0.10506602863928,0.709408114669251,0
"CYP",10,25.1118408415053,0.237830323664243,0.393355017216785,0
"CYP",11,22.2717158105638,-0.0186122552619581,0.947508217273112,0
"CYP",12,19.5843713018629,-0.136453483310652,0.627738182731517,0
"DEU",1,4.64682761993673,0.214886754102944,0.441832147590903,0
"DEU",2,3.43207770414926,0.0405520734570271,0.885903384964794,0
"DEU",3,3.92615494330724,0.0352240849775337,0.900820830084067,0
"DEU",4,6.30105723981504,0.100705021183346,0.721015439173824,0
"DEU",5,10.1756108955101,-0.0984133480347486,0.727137894465199,0
"DEU",6,14.078294718707,-0.295335680791503,0.285218821810028,0
"DEU",7,17.2540571495339,-0.372542532376358,0.171463969133361,0
"DEU",8,17.9972936488964,0.0914658031852297,0.745791511740551,0
"DEU",9,16.3778054202044,0.238189892545656,0.392618718758313,0
"DEU",10,13.4407154789677,0.223421790967417,0.423458446213439,0
"DEU",11,9.93699650234646,0.376961979002932,0.166038225356587,0
"DEU",12,6.81841175291273,0.658851857348944,0.00755734464186031,1
"DJI",1,25.9074765523275,0.416691283392985,0.122321388509727,0
"DJI",2,25.7539705912272,0.568360386068462,0.0270618336340187,1
"DJI",3,26.5349754333496,0.753376596064735,0.00118303960859625,1
"DJI",4,28.1712637583415,0.547712473757982,0.0345543001723803,1
"DJI",5,29.7436636606852,0.0921616147915995,0.743917212857339,0
"DJI",6,30.2273067474365,0.0523756001790294,0.852932890792914,0
"DJI",7,28.8655328114827,-0.0692054827738622,0.80640096605764,0
"DJI",8,29.4211218516032,0.0621825637572295,0.825753836943118,0
"DJI",9,30.3173276265462,0.306464684855123,0.26658383975158,0
"DJI",10,29.8292475382487,0.0524108250552596,0.852834975239704,0
"DJI",11,28.0399485270182,-0.213879659873593,0.44402623486594,0
"DJI",12,26.6832883199056,0.599184569191762,0.0182485925580878,1
"DMA",1,26.815811920166,0.451614171822928,0.0910516281556458,1
"DMA",2,26.4542292912801,0.519100617905321,0.0473769746601273,1
"DMA",3,26.4813133239746,0.702672328470655,0.00348395959089748,1
"DMA",4,27.090687306722,0.382275810297533,0.159666213523914,0
"DMA",5,27.6065672556559,-0.090409244280206,0.748640078949555,0
"DMA",6,27.9854308446248,-0.451735926117785,0.0909536694114215,0
"DMA",7,28.2916721343994,-0.717609676352561,0.00259419603259642,0
"DMA",8,28.7221293767293,-0.541858389050713,0.0369367183557371,0
"DMA",9,29.1482694625854,-0.103461118323288,0.713673024000103,0
"DMA",10,28.9593264897664,0.553779010181278,0.0322088835871618,1
"DMA",11,28.4218715667725,0.506065117900352,0.0542588509562654,1
"DMA",12,27.6115350723267,0.204986974733384,0.463635158151584,0
"DNK",1,4.82301818903536,0.0839006815340805,0.766253028771989,0
"DNK",2,3.62967074359584,0.0448055924042847,0.874019508572653,0
"DNK",3,3.92938164048725,-0.0165225898866954,0.953395388988174,0
"DNK",4,6.15906149440342,0.0523062480986946,0.853125676492367,0
"DNK",5,9.85718700408936,-0.15014885120517,0.593259600459314,0
"DNK",6,13.7818146938748,-0.321133383018765,0.243176594129724,0
"DNK",7,16.8283029852973,-0.332057048255349,0.226599099394701,0
"DNK",8,17.5610638978746,0.186535415364728,0.505632143702857,0
"DNK",9,15.845106976827,0.224744965098921,0.420645715093045,0
"DNK",10,13.0646909628974,0.160956888603933,0.56660396789913,0
"DNK",11,9.83887985865275,0.39482009574272,0.14527444240354,0
"DNK",12,6.98585464265611,0.648627428962356,0.00890227357990302,1
"DOM",1,26.6487230459849,0.441129925568168,0.0146820302356569,1
"DOM",2,26.329613459905,0.425044538100212,0.019211098190398,1
"DOM",3,26.3008208126492,0.601385970710192,0.000439820337201683,1
"DOM",4,26.6838911077711,0.4754395139761,0.00792450312852879,1
"DOM",5,27.2567187489404,-0.0043981681596989,0.981597463066599,0
"DOM",6,27.8268678506215,-0.376389874922972,0.0403590393301637,0
"DOM",7,28.1548443857829,-0.502990063814651,0.0046102816885152,0
"DOM",8,28.5379726293352,-0.49463578037816,0.00545862177021645,0
"DOM",9,28.919964972602,-0.336808518489035,0.0687620278725761,0
"DOM",10,28.8814649528927,0.153302454036899,0.418635558042533,0
"DOM",11,28.3439261192746,0.28418177265374,0.128017874552007,0
"DOM",12,27.4448720815447,0.364040537207969,0.0479670662408573,1
"DZA",1,15.3641615496741,0.537395784423801,0.0388336897496658,1
"DZA",2,14.6220426771376,0.310890188559426,0.259383483444158,0
"DZA",3,14.7521361615923,0.116335617320249,0.679691396756951,0
"DZA",4,15.9887472576565,-0.0527411419238836,0.851916881586777,0
"DZA",5,18.1817504352993,0.0845557184140179,0.764475455231258,0
"DZA",6,21.5030013190375,0.262748100706132,0.344094587806601,0
"DZA",7,24.6845140986972,0.566664078771974,0.0276262396267667,1
"DZA",8,25.899904039171,0.467266485345104,0.0790594361371281,1
"DZA",9,24.6545614560445,0.0975651646978035,0.729407819995215,0
"DZA",10,22.6113426102532,-0.134546819610727,0.632597533327601,0
"DZA",11,19.4991737047831,0.216340220945582,0.438675225008436,0
"DZA",12,16.6351861264971,0.508081063721858,0.0531494414220132,1
"ECU",1,25.3441341291155,0.521465547184955,0.00023950270904278,1
"ECU",2,25.893696169172,0.117436188867076,0.442319901082885,0
"ECU",3,25.9637504789564,0.19356685140103,0.202650735681741,0
"ECU",4,25.8768976241823,0.193798750329368,0.20209987351996,0
"ECU",5,25.4378657943483,0.385144460332931,0.00898656892856988,1
"ECU",6,24.9499599226694,0.323999958416061,0.029912937859749,1
"ECU",7,24.1946367179023,0.380233975046583,0.00998100354992721,1
"ECU",8,23.4922660657163,0.227208386977199,0.133361072169237,0
"ECU",9,23.3936615518346,0.35335274870516,0.0172640636615837,1
"ECU",10,23.7456426493793,0.41408209051027,0.00468791956153679,1
"ECU",11,23.9467548170544,0.498085100874054,0.000498158901477171,1
"ECU",12,24.1958750806536,0.657161126080842,9.41614701942056e-07,1
"EGY",1,19.419233862559,0.00411043562732489,0.988400413748049,0
"EGY",2,18.5749222199122,0.0147118439964587,0.958498585675007,0
"EGY",3,18.5970220168432,0.237916587846507,0.393178304839512,0
"EGY",4,19.5517156230079,0.330163020702789,0.229421261714123,0
"EGY",5,21.9615516768561,0.0706579703915364,0.802410992094612,0
"EGY",6,24.8337933964199,-0.273540971077286,0.323889306263713,0
"EGY",7,27.1327625009749,0.0104400073616158,0.970543433248035,0
"EGY",8,28.225141731898,0.153246989967729,0.585567276736768,0
"EGY",9,27.5653943591648,0.0583332317906167,0.836401681602982,0
"EGY",10,26.0142265796661,0.169991284100555,0.544719389018544,0
"EGY",11,23.765708706114,0.0410627443017585,0.884475385118439,0
"EGY",12,21.3391129016876,-0.127765336578901,0.649993100225583,0
"ERI",1,26.0335362116496,0.448701513419112,0.0128806161664548,1
"ERI",2,25.8294742493402,0.552123522113845,0.00155986445833373,1
"ERI",3,26.5208654857817,0.742596267398514,2.61807947583237e-06,1
"ERI",4,28.0669447126843,0.551755719627518,0.00157354192039454,1
"ERI",5,29.6518817992437,0.171724482801872,0.364209333285529,0
"ERI",6,30.2412526993524,0.105373972479839,0.579456043499935,0
"ERI",7,29.9931996390933,-0.0642465558242242,0.735898954267891,0
"ERI",8,30.6263457706996,-0.0231586780479458,0.903317587165841,0
"ERI",9,31.131963620867,0.079420204693441,0.676547838880039,0
"ERI",10,30.2560766946702,-0.127659691133855,0.501412586174034,0
"ERI",11,28.2788017000471,-0.167491734239384,0.376328348904757,0
"ERI",12,26.875149390811,0.467693768232717,0.00915741028002878,1
"ESH",1,19.4259313045404,0.107676406984312,0.70248838031783,0
"ESH",2,18.7957521560865,0.0786279824385873,0.780600301322965,0
"ESH",3,18.9191838191106,-0.0595074160573715,0.833150828692698,0
"ESH",4,19.4418479577089,-0.196587371412086,0.482537884444945,0
"ESH",5,20.0185278525719,-0.296030133575398,0.284033928966868,0
"ESH",6,20.658781452668,-0.305963475660986,0.267406851925141,0
"ESH",7,21.5727669838147,0.401414865756229,0.138070344892755,0
"ESH",8,22.6218551782461,0.0983501293000534,0.727307009381761,0
"ESH",9,23.0170576535738,0.196668602340656,0.482353337561776,0
"ESH",10,22.9947012534508,0.539742744038945,0.0378272043130163,1
"ESH",11,22.0051980287601,0.276742315663824,0.318029764845989,0
"ESH",12,20.5966134976118,-0.0365612643239116,0.897073877451856,0
"ESP",1,16.0903316529886,0.0769979814673782,0.403220186057597,0
"ESP",2,15.4645359969787,0.050309204768223,0.585281082677891,0
"ESP",3,15.500628416432,-0.007841924475039,0.93225651865321,0
"ESP",4,16.3497625770975,-0.0461671529655558,0.616575629450518,0
"ESP",5,17.8487602911511,0.024997697865117,0.786381656719138,0
"ESP",6,20.0712109578969,0.132833987960643,0.14809018323531,0
"ESP",7,22.2733524196316,0.316071327253682,0.000436867345449935,1
"ESP",8,23.2784232830948,-0.0864308106051777,0.34791048354472,0
"ESP",9,22.3155460600763,-0.119050531386984,0.19528777594743,0
"ESP",10,20.878183163626,0.0596910038565607,0.517233431021102,0
"ESP",11,18.718964371746,0.0994538934339228,0.279812130422128,0
"ESP",12,16.9339954296547,0.0986599062110679,0.28368820395828,0
"EST",1,2.45635631731815,0.00603812694859786,0.982961109540678,0
"EST",2,1.16106687267621,-0.123030156316422,0.662240452692949,0
"EST",3,0.846283788490627,0.0181658916450733,0.948765546412396,0
"EST",4,2.33482024247448,0.260641630661506,0.348118692772252,0
"EST",5,6.63653560479482,0.333322202651384,0.224726156280834,0
"EST",6,12.3604295942518,-0.389164939631923,0.151650019506234,0
"EST",7,17.632901234097,-0.59227363675449,0.019998991377382,0
"EST",8,18.3637111451891,-0.257942441681042,0.353313326558233,0
"EST",9,15.2445425563388,0.331591555056418,0.227290672838191,0
"EST",10,11.4203784306844,0.250059516758277,0.368728528074982,0
"EST",11,7.69932858149211,0.191363283959006,0.49447680784121,0
"EST",12,4.77005332708359,0.397758729677676,0.142033746548967,0
"FIN",1,1.87884584766076,-0.0647786762997351,0.818588357790921,0
"FIN",2,0.70668993387361,-0.0468912663623631,0.868201326386488,0
"FIN",3,0.446951921905732,-0.0486951210479224,0.863174351538136,0
"FIN",4,1.32182081324669,0.258413293621804,0.352404078252974,0
"FIN",5,4.24087022212999,0.305132012483309,0.268775539875332,0
"FIN",6,10.3583406153179,-0.50108516531619,0.0570719792083076,0
"FIN",7,16.4599042892456,-0.430658759634222,0.109042473676756,0
"FIN",8,17.1989730062939,0.0474446358578013,0.866658691686628,0
"FIN",9,13.7525601886568,0.421891144862389,0.117254627843178,0
"FIN",10,9.81329028947013,0.212234106534229,0.447623020312832,0
"FIN",11,6.2804875487373,0.235162915802238,0.398840037818683,0
"FIN",12,3.79001525271507,0.479994407229606,0.0701750253984225,1
"FJI",1,27.9258679800323,0.00149504319364033,0.995780897656958,0
"FJI",2,28.2586917068019,0.231326884202265,0.406798548257551,0
"FJI",3,28.2671567130811,-0.38907269088411,0.151755544993397,0
"FJI",4,27.8433245352543,-0.569021187232706,0.0268443469008104,0
"FJI",5,27.1241025161743,-0.742973947496169,0.0015055035404751,0
"FJI",6,26.2917291953347,-0.675861447106422,0.00567825109036032,0
"FJI",7,25.5772737757365,-0.800877570155266,0.000333380767439823,0
"FJI",8,25.2089413093798,-0.754013933794844,0.00116526550716205,0
"FJI",9,25.355935902451,-0.912091403977137,2.17223810057992e-06,0
"FJI",10,25.8027575660474,-0.90980250215265,2.55277238541833e-06,0
"FJI",11,26.4589659870032,-0.820131664056145,0.000180884054707782,0
"FJI",12,27.1946289594246,-0.699766248826309,0.0036823505154124,0
"FLK",1,8.44937870979309,-0.214059504718792,0.44363401872945,0
"FLK",2,8.78026827993847,-0.248436243056526,0.371947803710789,0
"FLK",3,8.42896078927176,-0.653171649315678,0.00828317699193177,0
"FLK",4,7.44272283781142,-0.293198111780557,0.28888439527049,0
"FLK",5,6.41983873526255,-0.129596186473817,0.645279675180299,0
"FLK",6,5.59282129037948,-0.0888897878630796,0.752741939911968,0
"FLK",7,5.08719144684928,-0.0156295858709972,0.955911929679149,0
"FLK",8,4.80671338035947,0.0833615044169476,0.767717006307824,0
"FLK",9,4.84106995559874,-0.128029222887288,0.649312974045559,0
"FLK",10,5.32681673572177,-0.497040226380992,0.0594341218489127,0
"FLK",11,6.21275130340031,-0.500667900565879,0.0573124271988956,0
"FLK",12,7.45018104416983,-0.0719945518561243,0.798743406755119,0
"FRA",1,12.8652856380619,0.208460048189556,0.169381871027862,0
"FRA",2,12.2609404329668,0.113090811279538,0.45950273189184,0
"FRA",3,12.3080392090201,-0.00802875540517992,0.958254803765051,0
"FRA",4,13.3185785678395,-0.0711564360728735,0.642297270564879,0
"FRA",5,15.3046820752105,-0.0693336374708019,0.650864623514188,0
"FRA",6,18.4202296335098,0.0832986828367966,0.586436518762521,0
"FRA",7,20.8969981522588,0.0687363472610103,0.653681727879997,0
"FRA",8,21.6261291899876,0.0647217780594088,0.672738392986813,0
"FRA",9,20.599395903091,0.0359197809317877,0.81478922443623,0
"FRA",10,18.6915262199982,-0.0354191906322087,0.8173260882099,0
"FRA",11,16.2694404211658,0.111229578134685,0.466971331633313,0
"FRA",12,14.0121646526961,0.250204992012592,0.0973822573907609,1
"FRO",1,7.33394479705516,0.0301973663048918,0.874137175594126,0
"FRO",2,7.16210102274798,-0.0823635902248294,0.665238919823346,0
"FRO",3,7.09080854020833,-0.0115871293586423,0.951541998123425,0
"FRO",4,7.25397492221012,-0.200456146066067,0.288182193726533,0
"FRO",5,7.76668696858457,-0.496950453108899,0.00521122240817945,0
"FRO",6,9.00798871026174,-0.304004244487379,0.102412802495257,0
"FRO",7,10.6227126600662,-0.0418352245429612,0.826260372071311,0
"FRO",8,11.193539190062,0.0306063899063484,0.872446073389012,0
"FRO",9,10.4786602836876,0.0683750870480533,0.71958532870757,0
"FRO",10,9.24945734814169,0.0685481151806568,0.718904191152866,0
"FRO",11,8.25950279420125,0.36809080138529,0.0453557718164568,1
"FRO",12,7.61199496713813,0.25102572592172,0.18088226808285,0
"FSM",1,28.3976858930523,-0.423952375382359,0.115286822616138,0
"FSM",2,28.2752014803724,-0.423364012549881,0.11584617515612,0
"FSM",3,28.4245439641005,-0.0332593106717171,0.906329892889591,0
"FSM",4,28.6955933016822,0.135323146038635,0.630617279336593,0
"FSM",5,29.0178537148197,0.27941790053382,0.313179723792953,0
"FSM",6,29.1859797170211,0.276572502820397,0.318339036326097,0
"FSM",7,29.1699006559411,-0.415831884264835,0.123173022121757,0
"FSM",8,29.2093370855422,-0.464480420199008,0.0811065210461586,0
"FSM",9,29.3513879451622,-0.499525576686914,0.0579744711952276,0
"FSM",10,29.272067081685,-0.634011317588587,0.0111422181568304,0
"FSM",11,29.2318401860866,-0.0343398969374594,0.903299513788594,0
"FSM",12,28.8803625555752,-0.348578816407018,0.20290613515189,0
"GAB",1,27.3584622626211,0.544587786122972,0.0358111513494353,1
"GAB",2,27.9683806849461,0.287997111870527,0.297919084429161,0
"GAB",3,28.2734251658122,0.385630617029171,0.155728173337196,0
"GAB",4,27.8224927939621,-0.113815250824563,0.686301198275584,0
"GAB",5,26.2867580937404,0.0276366472483013,0.922116488109959,0
"GAB",6,23.9807894463633,-0.0253244875570659,0.928616427855788,0
"GAB",7,22.7468537498923,-0.134503920398514,0.6327070283714,0
"GAB",8,23.0688184027578,-0.407270197290084,0.131880086120639,0
"GAB",9,24.2744439068963,-0.537595102209289,0.0387474458521069,0
"GAB",10,25.4997635486079,-0.328339954586055,0.232158347387557,0
"GAB",11,26.3887722838159,-0.127529701235816,0.650600630678797,0
"GAB",12,26.7188176248588,0.293081885630235,0.289084499464392,0
"GBR",1,8.80848013090078,0.16790223108464,0.375142844364144,0
"GBR",2,8.36448182021342,-0.0691353205218092,0.716594191513072,0
"GBR",3,8.28330145227531,-0.121890427672821,0.521098813177059,0
"GBR",4,8.66225387187547,-0.320420906791156,0.0842948037347181,0
"GBR",5,9.59251381493119,-0.505942860751722,0.00433873922339365,0
"GBR",6,11.2417259693461,-0.248277478326472,0.185863941027912,0
"GBR",7,12.9449060605947,-0.0325387690320303,0.864464249035563,0
"GBR",8,13.570924593595,-0.0164240065052262,0.931354207171022,0
"GBR",9,12.9009249679311,0.0197058008492704,0.917679884001998,0
"GBR",10,11.650917469856,0.0463633284011424,0.807786452705415,0
"GBR",11,10.4343482734192,0.16280243804608,0.390025360600278,0
"GBR",12,9.38170542969275,0.418655942771553,0.0213041034073311,1
"GEO",1,10.1111578199599,0.0436681450402898,0.877195068289771,0
"GEO",2,8.76631249321832,0.406671686263624,0.132504002496844,0
"GEO",3,8.53783455954658,0.281387412458947,0.309637098910236,0
"GEO",4,10.4825224134657,0.0944920207057274,0.737649589209653,0
"GEO",5,16.6556327819824,0.114062264338589,0.685652449418634,0
"GEO",6,22.1375631544325,-0.0649097041573656,0.818227058617643,0
"GEO",7,25.2337443457709,-0.200726925742055,0.473176440174618,0
"GEO",8,26.5691463470459,-0.31111236562532,0.259025151314544,0
"GEO",9,24.4571089850532,-0.115900316242808,0.680831468121343,0
"GEO",10,20.2272938622369,0.140445727153819,0.61760951731352,0
"GEO",11,15.7822073618571,0.23193408756411,0.405533286781068,0
"GEO",12,12.2815460205078,0.00453178582649697,0.987211455326997,0
"GGY",1,10.5263972918193,0.309866070583457,0.261039101756152,0
"GGY",2,9.43061059315999,0.0854278258153057,0.762110511173691,0
"GGY",3,9.1155179977417,-0.0609301379213831,0.829215236259628,0
"GGY",4,9.75088443756104,-0.035652716141586,0.899619533888514,0
"GGY",5,11.2429572423299,0.100027847100875,0.722822966039756,0
"GGY",6,13.4672090530396,0.278885110877055,0.314142082037562,0
"GGY",7,15.7536876996358,-0.00363314369291779,0.989747254790825,0
"GGY",8,16.6482997576396,-0.0807582863313335,0.774795460527356,0
"GGY",9,16.5726135571798,-0.134375711032283,0.633034309431135,0
"GGY",10,15.6278374354045,-0.270276920301758,0.329926759842285,0
